canonical_address_id,address,territory,latitude,longitude,route_km,route_geometry_source,polyline_length_km,route_length_difference,boundary_source,outside_city_km,base_city_fee,external_surcharge,final_fee,calculation_status,status_reason,geographic_zone_analytics_only
n2459265208,улица Чапаева 229,Парканы,46.85452,29.52095,6.424,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265209,улица Чапаева 233,Парканы,46.8549,29.52087,6.467,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265210,улица Чапаева 235,Парканы,46.85502,29.52084,6.48,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265211,улица Чапаева 237,Парканы,46.85514,29.52081,6.493,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265212,улица Чапаева 239,Парканы,46.85525,29.5208,6.506,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265229,Молодёжная улица 3,Парканы,46.84468,29.52482,5.596,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265230,Молодёжная улица 5,Парканы,46.84491,29.52477,5.622,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265231,Молодёжная улица 7,Парканы,46.84513,29.52473,5.647,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265232,Молодёжная улица 9,Парканы,46.84532,29.5247,5.669,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265233,Молодёжная улица 11,Парканы,46.84553,29.52464,5.692,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265234,Молодёжная улица 13,Парканы,46.84571,29.52459,5.712,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265235,Молодёжная улица 15,Парканы,46.84593,29.52455,5.737,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265236,Молодёжная улица 19,Парканы,46.8464,29.52443,5.79,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265237,Молодёжная улица 17,Парканы,46.84614,29.52449,5.76,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265238,Молодёжная улица 21,Парканы,46.8466,29.52437,5.812,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265239,Молодёжная улица 23,Парканы,46.8468,29.52431,5.836,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265240,Молодёжная улица 25,Парканы,46.84701,29.52425,5.859,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265242,Молодёжная улица 27,Парканы,46.84727,29.52418,5.889,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265245,Молодёжная улица 29,Парканы,46.84751,29.52413,5.916,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265248,Молодёжная улица 31,Парканы,46.84772,29.52407,5.939,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265251,Молодёжная улица 33,Парканы,46.84794,29.52402,5.964,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265253,Молодёжная улица 35,Парканы,46.84812,29.52396,5.985,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265254,Молодёжная улица 37,Парканы,46.84837,29.5239,6.013,,,,source-boundaries.geojson#bender (relation 12463379),,27,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265255,Молодёжная улица 4,Парканы,46.84477,29.5251,5.603,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265256,Молодёжная улица 6,Парканы,46.84492,29.52507,5.619,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265257,Молодёжная улица 10,Парканы,46.8452,29.52498,5.651,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265258,Молодёжная улица 12,Парканы,46.84539,29.52493,5.673,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265259,Молодёжная улица 14,Парканы,46.84562,29.52488,5.699,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265260,Молодёжная улица 16,Парканы,46.84581,29.52483,5.721,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265261,Молодёжная улица 18,Парканы,46.84599,29.52478,5.741,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265262,Молодёжная улица 20,Парканы,46.84616,29.52474,5.76,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265263,Молодёжная улица 22,Парканы,46.84633,29.5247,5.779,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265264,Молодёжная улица 24,Парканы,46.84651,29.52466,5.799,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265265,Молодёжная улица 26,Парканы,46.84671,29.52459,5.823,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265266,Молодёжная улица 28,Парканы,46.84692,29.52455,5.845,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265267,Молодёжная улица 30,Парканы,46.8471,29.5245,5.866,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265268,Молодёжная улица 32,Парканы,46.84734,29.52446,5.893,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265269,Молодёжная улица 34,Парканы,46.84757,29.5244,5.918,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265270,Молодёжная улица 36,Парканы,46.84776,29.52434,5.941,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265271,Молодёжная улица 38,Парканы,46.84799,29.52427,5.966,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265272,Молодёжная улица 40,Парканы,46.84819,29.52423,5.988,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265273,Молодёжная улица 42,Парканы,46.8484,29.52421,6.011,,,,source-boundaries.geojson#bender (relation 12463379),,27,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265274,Молодёжная улица 44,Парканы,46.84871,29.52415,6.629,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265275,Молодёжная улица 46,Парканы,46.84892,29.52405,6.604,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265276,Молодёжная улица 48,Парканы,46.84915,29.52401,6.578,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265277,Молодёжная улица 50,Парканы,46.84936,29.52397,6.555,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265278,Молодёжная улица 52,Парканы,46.84959,29.52391,6.529,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265279,Молодёжная улица 54,Парканы,46.84983,29.52383,6.502,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265280,Молодёжная улица 56,Парканы,46.85008,29.52377,6.473,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265281,Молодёжная улица 58,Парканы,46.85037,29.52372,6.441,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265282,Молодёжная улица 60,Парканы,46.85064,29.52364,6.411,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265283,Молодёжная улица 62,Парканы,46.85091,29.52356,6.38,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265284,Молодёжная улица 64,Парканы,46.8512,29.52349,6.348,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265285,Молодёжная улица 66,Парканы,46.85149,29.52344,6.316,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265286,Молодёжная улица 68,Парканы,46.85175,29.52337,6.286,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265287,Молодёжная улица 43,Парканы,46.84903,29.52371,6.588,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265288,Молодёжная улица 45,Парканы,46.84924,29.52366,6.565,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265289,Молодёжная улица 47,Парканы,46.84942,29.52362,6.544,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265290,Молодёжная улица 49,Парканы,46.84963,29.52359,6.521,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265291,Молодёжная улица 51,Парканы,46.84981,29.52355,6.5,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265292,Молодёжная улица 53,Парканы,46.85001,29.52351,6.479,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265293,Молодёжная улица 55,Парканы,46.85021,29.52346,6.455,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265294,Молодёжная улица 57,Парканы,46.85043,29.5234,6.43,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265295,Молодёжная улица 59,Парканы,46.85067,29.52335,6.404,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265296,Молодёжная улица 61,Парканы,46.85093,29.52328,6.374,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265297,Молодёжная улица 65,Парканы,46.85147,29.52313,6.313,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265299,Молодёжная улица 74,Парканы,46.85245,29.52324,6.271,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265300,Молодёжная улица 76,Парканы,46.85263,29.5232,6.292,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265301,Молодёжная улица 78,Парканы,46.85277,29.52315,6.308,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265302,Молодёжная улица 80,Парканы,46.85295,29.52312,6.328,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265303,Молодёжная улица 82,Парканы,46.85309,29.52311,6.343,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265304,Молодёжная улица 84,Парканы,46.85325,29.52305,6.361,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265306,Молодёжная улица 73,Парканы,46.85255,29.52291,6.286,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265307,Молодёжная улица 75,Парканы,46.85272,29.52287,6.306,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265308,Молодёжная улица 77,Парканы,46.85287,29.52282,6.323,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265309,Молодёжная улица 79,Парканы,46.85305,29.5228,6.342,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265310,Молодёжная улица 81,Парканы,46.85322,29.52275,6.361,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265311,Молодёжная улица 86,Парканы,46.85348,29.52302,6.387,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265312,Молодёжная улица 88,Парканы,46.85364,29.52298,6.405,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265313,Молодёжная улица 90,Парканы,46.8538,29.52292,6.423,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265314,Молодёжная улица 92,Парканы,46.854,29.52289,6.446,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265315,Молодёжная улица 94,Парканы,46.85422,29.52284,6.47,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265316,Молодёжная улица 96,Парканы,46.85439,29.52277,6.49,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265317,Молодёжная улица 98,Парканы,46.85458,29.52274,6.512,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265318,Молодёжная улица 100,Парканы,46.85474,29.5227,6.529,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265319,Молодёжная улица 83,Парканы,46.85341,29.5227,6.383,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265320,Молодёжная улица 85,Парканы,46.85359,29.52265,6.404,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265321,Молодёжная улица 87,Парканы,46.85374,29.5226,6.42,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265322,Молодёжная улица 89,Парканы,46.85389,29.52257,6.437,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265323,Молодёжная улица 91,Парканы,46.85404,29.52254,6.454,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265324,Молодёжная улица 93,Парканы,46.85421,29.52249,6.473,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265325,Молодёжная улица 95,Парканы,46.85437,29.52246,6.491,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265326,Молодёжная улица 97,Парканы,46.8545,29.52245,6.506,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265327,Молодёжная улица 99,Парканы,46.85466,29.5224,6.524,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265328,Молодёжная улица 101,Парканы,46.85482,29.52239,6.541,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265330,Молодёжная улица 105,Парканы,46.8551,29.5223,6.573,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265331,Молодёжная улица 107,Парканы,46.85525,29.52229,6.59,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265332,Молодёжная улица 109,Парканы,46.85541,29.52226,6.607,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265333,Молодёжная улица 112,Парканы,46.85494,29.52265,6.552,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265334,Молодёжная улица 114,Парканы,46.85511,29.52262,6.571,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265335,Молодёжная улица 116,Парканы,46.85529,29.52257,6.591,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2459265336,Молодёжная улица 118,Парканы,46.85543,29.52253,6.607,,,,source-boundaries.geojson#bender (relation 12463379),,29,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
